"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur"
"UK-XPKO01-151216-203000.wav","/XP15_UK_KO01/12_2015/","151216-203000",2250,"XP15_UK_KO01",0,1800
"UK-XPKO01-151223-184500.wav","/XP15_UK_KO01/12_2015/","151223-184500",2250,"XP15_UK_KO01",900,1350
"UK-XPKO01-151223-192230.wav","/XP15_UK_KO01/12_2015/","151223-192230",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-151230-043000.wav","/XP15_UK_KO01/12_2015/","151230-043000",2250,"XP15_UK_KO01",1800,450
"UK-XPKO01-151230-050730.wav","/XP15_UK_KO01/12_2015/","151230-050730",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-151230-054500.wav","/XP15_UK_KO01/12_2015/","151230-054500",2250,"XP15_UK_KO01",0,900
"UK-XPKO01-151230-173730.wav","/XP15_UK_KO01/12_2015/","151230-173730",2250,"XP15_UK_KO01",1350,900
"UK-XPKO01-151230-181500.wav","/XP15_UK_KO01/12_2015/","151230-181500",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-151230-185230.wav","/XP15_UK_KO01/12_2015/","151230-185230",2250,"XP15_UK_KO01",0,450
"UK-XPKO01-151231-030000.wav","/XP15_UK_KO01/12_2015/","151231-030000",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-151231-033730.wav","/XP15_UK_KO01/12_2015/","151231-033730",2250,"XP15_UK_KO01",0,1350
"UK-XPKO01-160101-113345.wav","/XP15_UK_KO01/01_2016/","160101-113345",2250,"XP15_UK_KO01",1575,675
"UK-XPKO01-160101-121115.wav","/XP15_UK_KO01/01_2016/","160101-121115",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160101-124845.wav","/XP15_UK_KO01/01_2016/","160101-124845",2250,"XP15_UK_KO01",0,675
"UK-XPKO01-160101-155615.wav","/XP15_UK_KO01/01_2016/","160101-155615",2250,"XP15_UK_KO01",225,2025
"UK-XPKO01-160101-163345.wav","/XP15_UK_KO01/01_2016/","160101-163345",2250,"XP15_UK_KO01",0,1575
"UK-XPKO01-160101-232615.wav","/XP15_UK_KO01/01_2016/","160101-232615",2250,"XP15_UK_KO01",2025,225
"UK-XPKO01-160102-000345.wav","/XP15_UK_KO01/01_2016/","160102-000345",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160102-004115.wav","/XP15_UK_KO01/01_2016/","160102-004115",2250,"XP15_UK_KO01",0,1125
"UK-XPKO01-160102-154115.wav","/XP15_UK_KO01/01_2016/","160102-154115",2250,"XP15_UK_KO01",1125,1125
"UK-XPKO01-160102-161845.wav","/XP15_UK_KO01/01_2016/","160102-161845",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160102-165615.wav","/XP15_UK_KO01/01_2016/","160102-165615",2250,"XP15_UK_KO01",0,225
"UK-XPKO01-160103-002615.wav","/XP15_UK_KO01/01_2016/","160103-002615",2250,"XP15_UK_KO01",2025,225
"UK-XPKO01-160103-010345.wav","/XP15_UK_KO01/01_2016/","160103-010345",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160103-014115.wav","/XP15_UK_KO01/01_2016/","160103-014115",2250,"XP15_UK_KO01",0,1125
"UK-XPKO01-160111-194115.wav","/XP15_UK_KO01/01_2016/","160111-194115",2250,"XP15_UK_KO01",1125,1125
"UK-XPKO01-160111-201845.wav","/XP15_UK_KO01/01_2016/","160111-201845",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-160111-205615.wav","/XP15_UK_KO01/01_2016/","160111-205615",2250,"XP15_UK_KO01",0,225
"UK-XPKO01-160114-104845.wav","/XP15_UK_KO01/01_2016/","160114-104845",2250,"XP15_UK_KO01",675,1575
"UK-XPKO01-160114-112615.wav","/XP15_UK_KO01/01_2016/","160114-112615",2250,"XP15_UK_KO01",0,2025
