"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID","PullID"
"AU-BSPM02_b-151019-054000.wav","/BS15_AU_PM02-b/10_2015/","151019-054000",600,"BS15_AU_PM02-b",450,150,"PM02",207
"AU-BSPM02_b-151019-055000.wav","/BS15_AU_PM02-b/10_2015/","151019-055000",600,"BS15_AU_PM02-b",0,75,"PM02",207
"AU-BSPM04-160206-231000.wav","/BS15_AU_PM04/02_2016/","160206-231000",600,"BS15_AU_PM04",0,600,"PM04",208
"AU-BSPM04-151226-053000.wav","/BS15_AU_PM04/12_2015/","151226-053000",600,"BS15_AU_PM04",225,225,"PM04",209
"AU-BSPM02_b-151022-041000.wav","/BS15_AU_PM02-b/10_2015/","151022-041000",600,"BS15_AU_PM02-b",0,150,"PM02",210
"AU-BSPM08-151108-100000.wav","/BS15_AU_PM08/11_2015/","151108-100000",600,"BS15_AU_PM08",225,225,"PM08",211
"AU-AWUN01-151006-021000.wav","/AW15_AU_UN01/10_2015/","151006-021000",600,"AW15_AU_UN01",450,150,"UN01",212
"AU-AWNM01-151003-134000.wav","/AW15_AU_NM01/10_2015/","151003-134000",600,"AW15_AU_NM01",0,600,"NM01",213
"AU-AWNM01-151003-135000.wav","/AW15_AU_NM01/10_2015/","151003-135000",600,"AW15_AU_NM01",0,450,"NM01",213
"AU-AWUN01-151107-000000.wav","/AW15_AU_UN01/11_2015/","151107-000000",600,"AW15_AU_UN01",225,225,"UN01",214
"AU-BSPM08-151029-040000.wav","/BS15_AU_PM08/10_2015/","151029-040000",600,"BS15_AU_PM08",0,225,"PM08",215
"AU-AWNM01-151008-234000.wav","/AW15_AU_NM01/10_2015/","151008-234000",600,"AW15_AU_NM01",225,375,"NM01",216
"AU-AWNM01-151008-235000.wav","/AW15_AU_NM01/10_2015/","151008-235000",600,"AW15_AU_NM01",0,225,"NM01",216
"AU-AWKZ01-151010-231000.wav","/AW15_AU_KZ01/10_2015/","151010-231000",600,"AW15_AU_KZ01",0,600,"KZ01",217
"AU-AWKZ01-151010-232000.wav","/AW15_AU_KZ01/10_2015/","151010-232000",600,"AW15_AU_KZ01",0,450,"KZ01",217
"AU-AWNM01-151107-185000.wav","/AW15_AU_NM01/11_2015/","151107-185000",600,"AW15_AU_NM01",450,150,"NM01",218
"AU-AWNM01-151107-190000.wav","/AW15_AU_NM01/11_2015/","151107-190000",600,"AW15_AU_NM01",0,225,"NM01",218
"AU-BSPM04-151218-170000.wav","/BS15_AU_PM04/12_2015/","151218-170000",600,"BS15_AU_PM04",225,374.9992676,"PM04",219
"AU-BSPM04-151223-220000.wav","/BS15_AU_PM04/12_2015/","151223-220000",600,"BS15_AU_PM04",0,450,"PM04",220
"AU-BSPM02_b-151117-093000.wav","/BS15_AU_PM02-b/11_2015/","151117-093000",600,"BS15_AU_PM02-b",225,300,"PM02",221
